Santa Fe;US;35.686981;-105.937798;adventures,food,history;santa_fe
Santa Monica;US;34.019451;-118.491188;beach,culture;santa_monica
Sarasota;US;27.33643;-82.530647;adventures,beach;sarasota
Savannah;US;32.083542;-81.099831;culture,food,history;savannah
Scottsdale;US;33.509209;-111.899033;relax;scottsdale
Seattle;US;47.606209;-122.332069;adventures,culture;seattle
Sedona;US;34.86974;-111.760986;adventures,culture;sedona
Steamboat Springs;US;40.484982;-106.831718;adventures,relax,ski;steamboat_springs
Tampa;US;27.947519;-82.458427;adventures,culture,theme_park;tampa
Tucson;US;32.221741;-110.926483;adventures,culture,history;tucson
Tulsa;US;36.15398;-95.992783;adventures,culture;tulsa
Virginia Beach;US;36.852928;-75.977982;adventures,beach;virginia_beach
Washington, D. C.;US;38.895111;-77.036369;culture,history;washington_d_c
