Paty do Alferes, RJ;BR;-22.42861;-43.41861;culture,food,history;paty_do_alferes
São Joao da Barra, RJ;BR;-21.64028;-41.051109;beach;sao_joao_da_barra
Silva Jardim, RJ;BR;-22.650829;-42.39167;adventures,relax,water_sports;silva_jardim
Araruama, RJ;BR;-22.87278;-42.34306;beach,water_sports;araruama
Casimiro de Abreu, RJ;BR;-22.48056;-42.20417;adventures,beach,culture;casimiro_de_abreu
Salinopolis, PA;BR;-0.61361;-47.35611;beach;salinopolis
Bragança, PA;BR;-1.05361;-46.76556;beach;braganca
Formosa, GO;BR;-15.53722;-47.334438;adventures;formosa
Itumbiara, GO;BR;-18.41917;-49.215279;boat_trip,water_sports;itumbiara
Pirenopolis, GO;BR;-15.8525;-48.959171;adventures,culture,relax;pirenopolis
São Lourenço do Sul, RS;BR;-31.36528;-51.978329;beach,relax,water_sports;sao_lourenco_do_sul
Santa Cruz do Sul, RS;BR;-29.717501;-52.425831;culture,food;santa_cruz_do_sul
Joinvile, SC;BR;-26.30444;-48.845558;culture,food;joinvile
Barra Velha, SC;BR;-26.632219;-48.684719;beach;barra_velha
Pomerode, SC;BR;-26.740561;-49.176941;culture,food;pomerode
Praia Grande, SC;BR;-24.005831;-46.402779;adventures;praia_grande
Guaratuba, PR;BR;-25.88278;-48.574718;adventures,beach,history;guaratuba
Lapa, PR;BR;-25.76972;-49.715832;food,history;lapa
Prudentopolis, PR;BR;-25.21306;-50.977779;adventures,culture;prudentopolis
Tibagi, PR;BR;-24.509439;-50.413609;adventures;tibagi
Cambará do Sul, RS;BR;-23.046391;-50.073608;adventures,relax;cambara_do_sul
Brasília, DF;BR;-15.77972;-47.929722;culture,history;brasilia
Bento Gonçalves, RS;BR;-29.171391;-51.519169;adventures,food;bento_goncalves
Canela, RS;BR;-29.365561;-50.815559;adventures,culture,theme_park;canela
Capão da Canoa, RS;BR;-29.74556;-50.00972;beach,theme_park;capao_da_canoa
Caxias do Sul, RS;BR;-29.16806;-51.17944;adventures,food,history;caxias_do_sul
Flores da Cunha, RS;BR;-29.028891;-51.181671;adventures,food,relax;flores_da_cunha
Garibaldi, RS;BR;-29.256109;-51.533611;adventures,food,history;garibaldi
Gramado, RS;BR;-29.378611;-50.87389;culture,food,theme_park;gramado
Nova Petrópolis, RS;BR;-29.37639;-51.114441;adventures,culture,food;nova_petropolis
Pelotas, RS;BR;-31.77194;-52.342499;food,history,water_sports;pelotas
Porto Alegre, RS;BR;-30.03306;-51.23;culture,food;porto_alegre
São Francisco de Paula, RS;BR;-29.448059;-50.583611;adventures,relax;sao_francisco_de_paula
Torres, RS;BR;-29.335279;-49.72694;adventures,beach,water_sports;torres
Tramandaí, RS;BR;-29.98472;-50.13361;beach,food,water_sports;tramandai
Balneário Camboriú, SC;BR;-26.990561;-48.63472;adventures,beach,food;balneario_camboriu
Blumenau, SC;BR;-26.919439;-49.066109;culture,food;blumenau
Bombas, SC;BR;-27.14222;-48.509441;adventures,beach;bombas
Florianópolis, SC;BR;-27.59667;-48.549171;adventures,beach,water_sports;florianopolis
Gaspar, SC;BR;-26.931391;-48.958889;adventures,culture,food;gaspar
Imbituba, SC (Praia do Rosa);BR;-28.24;-48.67028;adventures,beach;imbituba
Itajaí, SC;BR;-26.90778;-48.661942;beach,food;itajai
Itapema, SC;BR;-27.090281;-48.611389;beach;itapema
Laguna, SC;BR;-28.4825;-48.78083;beach,history,water_sports;laguna
Palhoça, SC;BR;-27.645281;-48.667782;adventures,beach;palhoca
Penha, SC;BR;-26.76944;-48.645828;beach,theme_park,water_sports;penha
Porto Belo, SC;BR;-27.15778;-48.553059;adventures,beach,boat_trip;porto_belo
São Francisco do Sul, SC;BR;-26.24333;-48.638062;beach,boat_trip,history;sao_francisco_do_sul
São Joaquim, SC;BR;-28.29389;-49.931671;adventures,food,relax;sao_joaquim
Curitiba, PR;BR;-25.42778;-49.27306;culture,food;curitiba
Foz do Iguaçu, PR;BR;-25.547779;-54.588058;adventures;foz_do_iguacu
Londrina, PR;BR;-23.31028;-51.162781;adventures,culture,food;londrina
Maringá, PR;BR;-23.42528;-51.93861;adventures,theme_park;maringa
Paranaguá, PR;BR;-25.52;-48.509171;adventures,beach,boat_trip;paranagua
Ponta Grossa, PR;BR;-25.094999;-50.161942;adventures,culture,relax;ponta_grossa
Bonito, MS;BR;-21.121111;-56.481941;adventures;bonito
Campo Grande, MS;BR;-20.44278;-54.646389;adventures,culture,food;campo_grande
Corumbá, MS;BR;-19.009171;-57.653332;adventures,history;corumba
Miranda, MS;BR;-20.240561;-56.37833;adventures;miranda
Três Lagoas, MS;BR;-20.75111;-51.678329;adventures,water_sports;tres_lagoas
Chapada Dos Guimarães, MT;BR;-15.46056;-55.749722;adventures;chapada_dos_guimaraes
Cuiabá, MT;BR;-15.59611;-56.096668;food,history;cuiaba
Barra do Garças, MT;BR;-15.89;-52.256672;adventures,beach,water_sports;barra_do_garcas
Caldas Novas, GO;BR;-17.741671;-48.625;adventures,relax,theme_park;caldas_novas
Cavalcante, GO;BR;-13.7975;-47.458328;adventures;cavalcante
Goiânia, GO;BR;-16.67861;-49.253891;culture,food;goiania
Pirenópolis, GO;BR;-15.8525;-48.959171;adventures,culture,history;pirenopolis
Belém, PA;BR;-1.45583;-48.50444;food,history;belem
Salinópolis, PA;BR;-0.61361;-47.35611;beach,boat_trip,relax;salinopolis
Santarém, PA;BR;-2.44306;-54.708328;beach,boat_trip;santarem
Manaus, AM;BR;-3.10194;-60.025002;adventures,boat_trip,history;manaus
Parintins, AM;BR;-2.62833;-56.735828;beach,culture,water_sports;parintins
Rio Branco, AC;BR;-9.97472;-67.809998;adventures,culture,food;rio_branco
Macapá, AP;BR;0.03889;-51.066391;adventures,culture,history;macapa
Boa Vista, RR;BR;2.81972;-60.673328;boat_trip,food,water_sports;boa_vista
Porto Velho, RO;BR;-8.76194;-63.903889;adventures,boat_trip;porto_velho
Palmas, TO;BR;-10.21278;-48.360279;adventures,beach,culture;palmas
